,imdb_id,tmdb_rating,tmdb_votes,popularity
1715,tt0397078,6.0,1250,11.231
1716,tt0397101,6.5,1174,13.866
1717,tt0397103,6.7,3,4.626
1718,tt0397313,6.9,1110,11.303
1719,tt0397535,7.6,1530,14.849
1720,tt0397892,6.4,3878,18.415
1721,tt0398017,6.2,568,10.399
1722,tt0398103,0.0,0,1.342
1723,tt0398165,6.4,1828,15.864
1724,tt0398286,7.6,7312,23.241
1725,tt0398375,5.6,677,9.757
1726,tt0398712,6.1,587,11.394
1727,tt0398808,7.2,2817,16.707
1728,tt0398835,7.0,1,0.655
1729,tt0398842,4.6,34,3.92
1730,tt0398872,4.9,17,2.78
1731,tt0398913,4.9,426,16.102
1732,tt0398971,4.1,5,2.175
1733,tt0398982,6.1,10,3.808
1734,tt0399095,6.9,131,7.742
1735,tt0399146,7.1,1736,11.595
1736,tt0399201,6.6,3421,15.617
1737,tt0399295,7.2,2608,14.88
1738,tt0399327,5.5,289,6.929
1739,tt0399738,5.7,11,1.492
1740,tt0399877,5.6,60,5.492
1741,tt0399901,6.2,6,2.451
1742,tt0400400,6.4,9,0.612
1743,tt0400497,5.4,1392,13.325
1744,tt0400525,6.1,156,8.802
1745,tt0400717,6.1,1647,13.756
1746,tt0401233,6.8,188,10.321
1747,tt0401244,6.3,25,4.861
1748,tt0401383,7.6,641,9.089
1749,tt0401445,6.6,837,10.885
1750,tt0401462,4.8,2,1.758
1751,tt0401488,7.1,9,1.687
1752,tt0401581,0.0,0,0.6
1753,tt0401591,7.0,3,1.583
1754,tt0401711,6.8,422,9.399
1755,tt0401729,6.1,3683,12.744
1756,tt0401792,7.4,5197,16.966
1757,tt0401855,6.5,2621,14.485
1758,tt0401997,6.6,307,11.031
1759,tt0402022,5.5,1278,15.631
1760,tt0402141,6.3,26,2.301
1761,tt0402249,5.9,46,3.947
1762,tt0402577,6.8,5,2.753
1763,tt0402595,2.8,4,1.664
1764,tt0402743,4.8,42,5.865
1765,tt0402850,6.4,165,6.887
1766,tt0402894,6.4,475,9.45
1767,tt0402901,5.2,462,10.435
1768,tt0403016,5.5,63,6.282
1769,tt0403217,5.7,206,8.33
1770,tt0403455,6.3,55,6.067
1771,tt0403508,6.5,883,8.816
1772,tt0403537,6.7,8,3.125
1773,tt0403703,5.7,163,8.883
1774,tt0403893,7.0,1,1.122
1775,tt0403910,7.3,8,1.335
1776,tt0403935,4.4,16,3.485
1777,tt0404030,7.3,446,7.809
1778,tt0404032,6.4,1606,16.154
1779,tt0404203,7.2,474,13.592
1780,tt0404390,7.0,587,10.467
1781,tt0404552,4.7,16,4.797
1782,tt0405094,8.1,2009,14.04
1783,tt0405159,7.9,5625,19.605
1784,tt0405271,6.7,3,1.203
1785,tt0405296,6.9,1045,12.071
1786,tt0405325,6.0,1349,13.018
1787,tt0405393,6.3,64,4.93
1788,tt0405422,6.3,4220,13.95
1789,tt0405469,5.3,581,9.383
1790,tt0405508,7.5,209,8.106
1791,tt0405676,5.9,163,9.721
1792,tt0405821,6.0,131,7.553
1793,tt0405861,6.0,7,3.556
1794,tt0405866,6.2,25,1.562
1795,tt0406038,7.0,10,3.708
1796,tt0406158,6.7,36,7.385
1797,tt0406375,6.3,1927,12.851
1798,tt0406650,6.7,107,7.078
1799,tt0406759,5.6,583,11.35
1800,tt0406977,5.8,30,2.795
1801,tt0407121,6.6,243,11.409
1802,tt0407236,7.6,31,4.773
1803,tt0407263,5.0,1,1.215
1804,tt0407265,7.1,287,5.907
1805,tt0407304,6.4,5064,20.154
1806,tt0407342,4.9,7,1.982
1807,tt0407732,5.6,61,6.735
1808,tt0407887,8.1,9106,25.222
1809,tt0408236,7.1,3710,19.811
1810,tt0408261,0.0,0,1.467
1811,tt0408306,7.1,1438,11.693
1812,tt0408338,0.0,0,0.6
1813,tt0408345,5.8,528,9.62
1814,tt0408524,5.7,135,7.65
1815,tt0408664,8.1,201,7.999
1816,tt0408777,7.3,178,7.325
1817,tt0408790,6.3,1481,10.915
1818,tt0408839,5.6,915,10.972
1819,tt0408961,6.1,25,3.508
1820,tt0408985,6.7,312,12.461
1821,tt0409182,5.7,1191,14.054
1822,tt0409184,6.8,368,7.343
1823,tt0409345,6.0,176,7.058
1824,tt0409379,6.0,106,8.415
1825,tt0409459,7.3,5729,19.868
1826,tt0409673,6.1,12,1.639
1827,tt0409681,5.7,56,7.852
1828,tt0409838,2.0,1,0.681
1829,tt0409847,5.5,3436,13.34
1830,tt0410097,7.0,183,8.676
1831,tt0410297,6.8,1595,13.976
1832,tt0410377,5.9,757,11.031
1833,tt0410400,6.4,14,3.091
1834,tt0410454,6.2,7,2.782
1835,tt0410818,7.2,5,1.02
1836,tt0411061,5.8,643,10.376
1837,tt0411195,7.3,168,8.228
1838,tt0411270,7.0,228,7.436
1839,tt0411475,5.7,112,7.542
1840,tt0411477,6.7,3249,19.343
1841,tt0411674,6.6,9,3.217
1842,tt0411705,5.1,207,14.008
1843,tt0411951,5.1,383,11.817
1844,tt0412019,6.9,695,8.049
1845,tt0412042,4.6,5,2.43
1846,tt0412080,7.5,336,8.482
1847,tt0412536,6.5,92,7.901
1848,tt0412922,6.9,424,7.638
1849,tt0413015,6.6,117,7.708
1850,tt0413018,5.3,3,1.557
1851,tt0413099,5.5,2739,11.399
1852,tt0413267,6.2,5560,23.249
1853,tt0413300,6.2,8204,31.205
1854,tt0413895,6.0,740,10.258
1855,tt0414055,6.7,734,10.631
1856,tt0414201,0.0,0,0.6
1857,tt0414344,6.4,5,3.342
1858,tt0414387,7.9,3902,30.143
1859,tt0414426,5.7,16,4.612
1860,tt0414834,6.0,1,0.663
1861,tt0414852,6.6,1066,10.302
1862,tt0414853,5.6,558,10.509
1863,tt0414931,7.0,66,6.075
1864,tt0414982,6.0,2214,13.662
1865,tt0414993,7.0,1641,12.742
1866,tt0415141,4.4,39,4.182
1867,tt0415306,6.3,932,10.647
1868,tt0415833,5.9,11,3.173
1869,tt0415908,4.5,24,2.606
1870,tt0415932,6.8,59,4.403
1871,tt0415949,5.3,28,4.618
1872,tt0415965,6.7,173,6.837
1873,tt0415978,7.1,178,7.755
1874,tt0416044,6.8,319,9.518
1875,tt0416185,6.2,125,7.381
1876,tt0416212,7.4,285,6.61
1877,tt0416236,6.5,1576,12.95
1878,tt0416315,6.2,590,7.242
1879,tt0416496,5.9,646,11.604
1880,tt0416508,7.3,713,10.961
1881,tt0416825,6.6,12,3.267
1882,tt0416887,0.0,0,1.156
1883,tt0416991,6.8,32,3.388
1884,tt0417001,5.9,282,9.475
1885,tt0417072,6.0,61,4.398
1886,tt0417148,5.2,983,12.305
1887,tt0417189,6.8,53,4.517
1888,tt0417217,6.0,335,9.024
1889,tt0417225,5.7,31,5.316
1890,tt0417415,6.6,28,4.767
1891,tt0417433,6.2,224,9.527
1892,tt0417614,6.0,17,4.221
1893,tt0417658,6.3,102,7.115
1894,tt0417741,7.7,11983,32.936
1895,tt0417791,7.5,120,6.207
1896,tt0417871,5.3,36,3.798
1897,tt0418038,7.0,42,6.298
1898,tt0418206,3.0,3,1.285
1899,tt0418279,6.7,7314,5.065
1900,tt0418362,6.6,55,4.009
1901,tt0418455,7.5,361,7.228
1902,tt0418460,5.7,29,3.039
1903,tt0418484,7.3,11,2.737
1904,tt0418647,6.6,181,8.885
1905,tt0418689,6.8,1039,10.655
1906,tt0418753,6.8,67,5.911
1907,tt0418763,6.5,1531,11.496
1908,tt0418773,6.7,115,8.027
1909,tt0418819,6.1,788,12.543
1910,tt0419081,3.5,2,1.334
1911,tt0419146,5.0,6,2.167
1912,tt0419198,6.8,307,6.722
1913,tt0419434,6.8,24,5.467
1914,tt0419515,6.6,21,3.36
1915,tt0419706,5.0,1227,11.972
1916,tt0419749,6.6,258,7.487
1917,tt0419843,5.8,310,12.242
1918,tt0419887,7.3,763,9.105
1919,tt0419946,5.4,316,10.052
1920,tt0419984,4.8,257,6.387
1921,tt0420015,6.3,26,3.715
1922,tt0420087,6.4,176,9.003
1923,tt0420223,7.2,1373,13.219
1924,tt0420238,5.8,537,9.133
1925,tt0420286,8.5,4,1.401
1926,tt0420293,6.9,616,7.636
1927,tt0420294,5.9,960,13.518
1928,tt0420304,5.6,8,2.212
1929,tt0420332,7.4,138,7.156
1930,tt0420509,7.1,88,4.686
1931,tt0420550,5.0,1,1.127
1932,tt0420609,6.5,107,6.311
1933,tt0420723,0.0,0,0.842
1934,tt0420757,5.4,74,5.109
1935,tt0420835,6.5,13,2.239
1936,tt0421054,6.0,781,10.176
1937,tt0421073,6.5,752,10.28
1938,tt0421082,7.6,438,7.263
1939,tt0421206,6.7,453,7.167
1940,tt0421229,6.7,17,2.88
1941,tt0421237,2.7,11,2.642
1942,tt0421238,7.2,364,8.364
1943,tt0421250,5.0,3,1.538
1944,tt0421715,7.5,7769,19.977
1945,tt0421729,5.6,936,11.951
1946,tt0422029,5.5,2,1.26
1947,tt0422091,6.1,100,6.507
1948,tt0422093,6.5,115,8.374
1949,tt0422236,5.5,11,1.987
1950,tt0422295,6.2,156,7.112
1951,tt0422528,6.8,45,3.837
1952,tt0422720,6.6,1562,12.936
1953,tt0422774,5.4,312,9.378
1954,tt0422783,6.4,36,5.142
1955,tt0422861,5.5,46,5.352
1956,tt0422950,4.8,4,0.953
1957,tt0423169,6.4,76,6.809
1958,tt0423294,6.2,1456,12.525
1959,tt0423325,7.0,1,0.6
1960,tt0423866,7.8,554,9.664
1961,tt0424095,6.1,2274,12.766
1962,tt0424205,7.4,508,8.766
1963,tt0424345,6.9,750,11.959
1964,tt0424774,4.8,793,13.749
1965,tt0424823,5.1,288,6.269
1966,tt0424880,7.2,337,8.431
1967,tt0424885,7.0,2,0.918
1968,tt0424908,6.4,90,6.975
1969,tt0424938,5.3,61,6.522
1970,tt0424993,5.4,342,8.133
1971,tt0425061,6.1,2142,12.272
1972,tt0425112,7.5,4559,16.792
1973,tt0425123,6.8,1389,11.995
1974,tt0425210,7.5,2536,14.032
1975,tt0425236,5.7,19,3.618
1976,tt0425253,5.5,51,5.309
1977,tt0425413,6.2,407,9.59
1978,tt0425430,5.6,461,9.333
1979,tt0425601,6.8,82,5.3
1980,tt0425637,7.2,410,13.284
1981,tt0425661,5.8,31,2.859
1982,tt0426037,6.5,6,1.03
1983,tt0426578,7.2,244,5.576
1984,tt0426592,5.1,1007,18.672
1985,tt0426596,7.4,10,2.274
1986,tt0426615,4.5,44,4.767
1987,tt0426627,5.3,25,3.993
1988,tt0426931,7.3,1772,11.292
1989,tt0427089,6.1,31,3.584
1990,tt0427152,5.6,1068,10.09
1991,tt0427229,5.7,960,8.639
1992,tt0427309,7.2,309,10.602
1993,tt0427312,7.5,413,7.548
1994,tt0427327,6.6,1737,14.63
1995,tt0427392,5.9,795,10.416
1996,tt0427470,6.6,362,8.568
1997,tt0427582,6.8,89,4.822
1998,tt0427954,6.9,333,8.643
1999,tt0427969,6.2,202,8.552
2000,tt0428003,0.0,0,0.6
2001,tt0428251,5.0,121,8.817
2002,tt0428430,6.2,13,2.744
2003,tt0428518,7.2,10,4.858
2004,tt0428541,6.1,62,5.227
2005,tt0428609,2.6,4,1.05
2006,tt0428672,7.8,9,1.254
2007,tt0428803,7.1,689,8.813
2008,tt0428856,6.5,42,3.431
2009,tt0428965,6.7,3,3.186
2010,tt0429068,5.9,9,2.654
2011,tt0429177,6.2,12,3.218
2012,tt0429277,3.8,5,3.481
2013,tt0429493,6.3,3010,14.722
2014,tt0429589,5.6,810,9.732
2015,tt0429591,6.0,897,8.975
2016,tt0430105,6.7,1168,9.883
2017,tt0430304,5.5,785,13.069
2018,tt0430308,6.4,430,8.814
2019,tt0430357,5.9,972,11.482
2020,tt0430431,6.3,21,5.992
2021,tt0430576,7.1,106,6.515
2022,tt0430589,2.7,3,1.209
2023,tt0430634,6.7,335,8.54
2024,tt0430745,9.0,1,0.6
2025,tt0430770,4.9,207,12.564
2026,tt0430779,5.6,121,7.84
2027,tt0430912,4.8,387,11.001
2028,tt0430916,6.6,15,3.207
2029,tt0430922,6.4,1073,10.624
2030,tt0431021,5.9,1037,9.589
2031,tt0431197,6.6,898,10.954
2032,tt0431213,6.6,73,5.41
2033,tt0431308,7.1,2182,11.133
2034,tt0431461,6.5,2,0.919
2035,tt0431979,6.7,32,4.536
2036,tt0432021,6.2,2462,4.852
2037,tt0432264,5.1,16,2.115
2038,tt0432283,7.7,2763,17.845
2039,tt0432290,6.3,4,2.191
2040,tt0432291,4.1,388,9.44
2041,tt0432325,7.5,43,4.411
2042,tt0432337,7.2,6,1.365
2043,tt0432348,6.5,3065,17.527
2044,tt0432402,6.1,148,8.081
2045,tt0432637,6.0,100,6.953
2046,tt0433035,6.8,5087,17.473
2047,tt0433383,7.1,526,8.11
2048,tt0433386,5.4,597,13.992
2049,tt0433400,5.9,886,9.952
2050,tt0433405,6.2,26,4.055
2051,tt0433412,5.1,311,7.838
2052,tt0433442,4.9,109,6.782
2053,tt0434124,6.5,181,6.846
2054,tt0434139,5.9,230,8.819
2055,tt0434215,6.5,139,8.982
2056,tt0434292,7.2,38,5.399
2057,tt0434304,5.6,19,2.388
2058,tt0434424,4.6,21,4.26
2059,tt0435479,5.9,13,2.57
2060,tt0435528,6.3,117,8.844
2061,tt0435625,6.9,2151,12.502
2062,tt0435651,6.5,3386,12.735
2063,tt0435670,6.1,290,7.489
2064,tt0435705,5.9,1775,13.456
2065,tt0435761,7.8,9734,26.692
2066,tt0436039,7.3,9,3.793
2067,tt0436078,6.2,90,9.286
2068,tt0436095,8.1,5,2.17
2069,tt0436262,5.5,33,4.309
2070,tt0436331,5.1,332,8.515
2071,tt0436339,5.2,1086,11.625
2072,tt0436364,6.2,57,4.711
2073,tt0436613,7.3,47,4.81
2074,tt0436629,6.7,11,3.457
2075,tt0436686,5.4,9,3.388
2076,tt0436697,7.0,708,9.764
2077,tt0436724,6.6,22,5.087
2078,tt0436727,6.6,9,3.772
2079,tt0437086,6.9,4457,39.841
2080,tt0437179,5.0,337,7.432
2081,tt0437232,6.5,59,6.455
2082,tt0437407,6.6,30,3.314
2083,tt0437526,6.2,28,3.552
2084,tt0437777,6.4,115,8.037
2085,tt0437800,6.9,175,6.057
2086,tt0437863,5.5,441,8.416
2087,tt0438097,6.6,6570,21.508
2088,tt0438205,7.0,14,6.922
2089,tt0438315,7.4,200,8.881
2090,tt0438427,5.6,21,3.231
2091,tt0438488,6.0,4230,24.962
2092,tt0438859,6.8,100,6.275
2093,tt0439289,6.0,150,7.952
2094,tt0439662,6.7,117,14.067
2095,tt0439707,6.8,5,2.168
2096,tt0439815,6.3,707,11.114
2097,tt0439876,5.0,12,4.138
2098,tt0440963,7.4,4954,21.199
2099,tt0441007,6.4,57,5.735
2100,tt0441048,6.2,124,6.269
2101,tt0441761,5.6,32,3.007
2102,tt0441773,7.1,6977,20.088
2103,tt0441774,6.1,199,8.024
2104,tt0441796,5.4,351,8.817
2105,tt0441909,7.5,911,9.355
2106,tt0442286,7.6,45,1.759
2107,tt0442764,0.0,0,0.6
2108,tt0442933,5.7,1697,13.997
2109,tt0443272,6.8,2502,12.062
2110,tt0443274,6.3,1257,10.664
2111,tt0443295,5.9,491,10.321
2112,tt0443431,5.7,78,5.067
2113,tt0443448,6.1,10,1.4
2114,tt0443453,6.6,2959,11.419
2115,tt0443456,6.3,124,8.071
2116,tt0443473,6.0,406,8.976
2117,tt0443489,6.7,581,7.669
2118,tt0443536,6.1,1085,12.994
2119,tt0443543,7.3,3092,17.799
2120,tt0443559,5.8,142,6.651
2121,tt0443632,5.9,411,8.667
2122,tt0443649,5.3,1870,18.508
2123,tt0443680,7.1,1483,12.203
2124,tt0443691,0.0,0,0.6
2125,tt0443698,6.6,6,1.391
2126,tt0443701,5.6,884,10.308
2127,tt0443706,7.5,5399,20.468
2128,tt0444112,6.2,69,4.843
2129,tt0444182,6.8,223,6.63
2130,tt0444608,7.6,5,1.4
2131,tt0444653,6.6,305,7.412
2132,tt0444672,5.2,23,3.594
2133,tt0444682,5.6,449,7.978
2134,tt0444698,7.6,10,1.96
2135,tt0444781,4.5,16,2.026
2136,tt0444840,4.9,19,3.062
2137,tt0445336,7.1,120,5.623
2138,tt0445396,6.9,21,3.801
2139,tt0445620,7.1,129,8.087
2140,tt0445760,5.9,40,4.571
2141,tt0445922,7.2,894,11.026
2142,tt0445934,6.0,1016,9.103
2143,tt0445935,6.2,161,7.265
2144,tt0445990,6.8,475,10.711
2145,tt0446013,5.4,343,13.042
2146,tt0446029,7.4,4467,16.229
2147,tt0446046,6.8,431,10.316
2148,tt0446059,7.4,669,10.836
2149,tt0446345,6.5,2,1.804
2150,tt0446676,5.4,37,4.199
2151,tt0446687,6.2,97,6.75
2152,tt0446752,5.4,83,5.836
2153,tt0446755,7.3,650,7.98
2154,tt0447016,6.0,2,2.315
2155,tt0448022,6.4,17,2.884
2156,tt0448075,5.6,117,5.756
2157,tt0448115,7.0,4501,35.396
2158,tt0448124,7.2,90,6.063
2159,tt0448134,7.0,2192,12.256
2160,tt0448157,6.3,6177,17.267
2161,tt0448166,5.9,16,3.809
2162,tt0448206,6.3,38,3.737
2163,tt0448694,6.3,1734,12.679
2164,tt0448978,0.0,0,0.6
2165,tt0449010,5.0,2189,11.167
2166,tt0449018,5.7,19,5.541
2167,tt0449059,7.6,4028,8.902
2168,tt0449086,5.0,141,12.445
2169,tt0449088,7.2,9362,28.34
2170,tt0449089,5.8,1031,11.375
2171,tt0449121,7.0,16,3.427
2172,tt0449306,4.9,18,2.096
2173,tt0449389,4.5,5,1.268
2174,tt0449467,7.1,2183,13.993
2175,tt0449487,5.9,395,10.287
2176,tt0449851,5.9,329,8.398
2177,tt0449994,7.6,145,6.356
2178,tt0449999,6.0,91,8.073
2179,tt0450188,7.5,957,7.474
2180,tt0450232,6.4,1195,12.509
2181,tt0450259,7.5,4481,15.57
2182,tt0450314,5.7,620,12.33
2183,tt0450340,6.3,218,8.497
2184,tt0450345,4.2,777,11.555
2185,tt0450385,6.6,2608,12.814
2186,tt0450405,5.7,676,11.552
2187,tt0450680,6.6,23,3.043
2188,tt0450972,5.9,36,4.47
2189,tt0451021,7.0,23,2.593
2190,tt0451069,5.4,8,3.242
2191,tt0451079,6.3,2022,13.536
2192,tt0451094,7.5,792,9.259
2193,tt0451176,6.7,12,1.824
2194,tt0451279,7.3,14089,46.231
2195,tt0451631,5.8,14,1.659
2196,tt0451833,6.8,29,3.244
2197,tt0451850,6.5,46,3.408
2198,tt0452594,5.7,1693,9.88
2199,tt0452598,6.0,1260,10.189
2200,tt0452608,6.1,2309,13.988
2201,tt0452623,7.3,2201,15.329
2202,tt0452624,6.0,168,8.409
2203,tt0452625,5.7,844,11.462
2204,tt0452637,5.5,806,8.923
2205,tt0452659,7.0,6,1.135
2206,tt0452681,5.3,595,11.631
2207,tt0452694,6.9,1550,10.608
2208,tt0452702,6.2,777,9.153
2209,tt0452711,3.5,3,1.835
2210,tt0453047,7.5,24,1.754
2211,tt0453451,6.3,1701,12.339
2212,tt0453453,5.1,35,3.08
2213,tt0453467,6.8,2851,14.123
2214,tt0453494,5.4,80,6.289
2215,tt0453508,0.0,0,1.36
2216,tt0453556,5.9,630,12.153
2217,tt0453562,7.0,1133,13.07
2218,tt0453671,5.8,38,3.448
2219,tt0454082,4.9,257,8.494
2220,tt0454431,3.9,11,1.735
2221,tt0454824,6.4,460,8.448
2222,tt0454841,6.3,1606,14.427
2223,tt0454848,7.4,3337,16.494
2224,tt0454876,7.3,9552,14.898
2225,tt0454919,4.9,268,8.275
2226,tt0454921,7.9,6013,20.709
2227,tt0454945,6.6,1752,10.194
2228,tt0454970,5.3,429,7.442
2229,tt0454987,5.8,157,7.804
2230,tt0455323,6.2,146,7.204
2231,tt0455326,6.5,60,4.963
2232,tt0455362,5.0,176,9.36
2233,tt0455407,6.2,1163,15.466
2234,tt0455475,6.0,2,0.992
2235,tt0455499,5.3,1234,11.354
2236,tt0455538,6.1,454,9.19
2237,tt0455581,6.0,1,1.384
2238,tt0455590,7.5,1170,10.514
2239,tt0455612,6.1,114,9.457
2240,tt0455760,6.3,1140,14.014
2241,tt0455782,6.6,177,8.082
2242,tt0455822,0.0,0,0.6
2243,tt0455824,6.5,1467,14.088
2244,tt0455857,5.6,619,11.062
2245,tt0455915,6.4,16,3.472
2246,tt0455944,7.2,5615,30.059
2247,tt0455953,6.3,12,2.005
2248,tt0455957,6.7,254,8.059
2249,tt0455958,5.2,25,4.523
2250,tt0455960,5.8,495,7.623
2251,tt0455967,6.1,863,10.95
2252,tt0456004,7.0,4,1.674
2253,tt0456020,6.4,106,7.381
2254,tt0456144,7.3,101,5.744
2255,tt0456165,5.9,48,3.38
2256,tt0456396,7.2,121,6.624
2257,tt0456481,5.5,22,2.538
2258,tt0456521,6.5,9,0.872
2259,tt0456549,6.0,4,1.4
2260,tt0456554,6.7,377,8.377
2261,tt0456899,6.3,29,3.831
2262,tt0457303,3.8,4,1.341
2263,tt0457308,5.8,20,4.964
2264,tt0457355,5.6,5,1.612
2265,tt0457400,5.4,738,9.43
2266,tt0457419,6.2,792,9.153
2267,tt0457430,7.7,6827,20.961
2268,tt0457433,5.8,483,8.402
2269,tt0457452,4.7,3,1.267
2270,tt0457495,5.1,433,9.253
2271,tt0457510,5.7,725,10.258
2272,tt0457513,6.6,924,11.663
2273,tt0457530,7.4,7,2.643
2274,tt0457655,7.3,186,7.477
2275,tt0457875,4.4,10,1.044
2276,tt0457939,7.0,2974,13.576
2277,tt0457940,4.0,3,0.682
2278,tt0458242,6.7,50,4.571
2279,tt0458339,6.9,14328,19.523
2280,tt0458352,7.3,7525,21.595
2281,tt0458367,6.0,102,7.657
2282,tt0458375,6.3,8,0.961
2283,tt0458413,6.2,603,9.645
2284,tt0458425,7.2,10,2.709
2285,tt0458481,6.3,2497,21.949
2286,tt0458525,6.2,7192,2.257
2287,tt0459242,7.6,28,2.217
2288,tt0459293,6.0,2,0.652
2289,tt0459468,5.0,1,0.873
2290,tt0459605,6.1,12,2.064
2291,tt0459666,7.1,42,3.677
2292,tt0459880,6.1,45,4.742
2293,tt0460611,7.5,2,1.961
2294,tt0460745,6.2,218,7.728
2295,tt0460766,7.3,37,6.334
2296,tt0460780,4.4,448,11.605
2297,tt0460792,6.1,183,6.667
2298,tt0460829,7.2,575,8.688
2299,tt0460890,6.3,149,7.327
2300,tt0460975,6.7,3,1.958
2301,tt0460989,7.4,352,7.939
2302,tt0461209,5.3,6,1.076
2303,tt0461323,4.6,7,1.39
2304,tt0461336,6.3,32,1.7
2305,tt0461770,6.7,3608,15.28
2306,tt0461892,5.7,3,0.6
2307,tt0461936,7.2,123,5.787
2308,tt0461970,5.7,14,2.153
2309,tt0462023,6.0,23,4.118
2310,tt0462229,4.8,127,8.6
2311,tt0462244,4.6,256,9.06
2312,tt0462295,5.3,32,4.402
2313,tt0462302,0.0,0,0.6
2314,tt0462322,6.9,981,8.789
2315,tt0462338,6.4,110,7.473
2316,tt0462346,6.0,56,5.7
2317,tt0462395,3.4,32,4.86
2318,tt0462396,5.4,470,9.098
2319,tt0462465,6.2,644,10.944
2320,tt0462499,6.5,2079,17.788
2321,tt0462519,5.4,206,7.783
2322,tt0462538,6.9,5155,16.625
2323,tt0462590,6.8,2529,16.325
2324,tt0462683,6.6,20,1.596
2325,tt0463027,4.1,23,4.023
2326,tt0463034,5.5,838,10.528
2327,tt0463345,5.4,34,6.26
2328,tt0463379,5.9,7,2.435
2329,tt0463486,6.3,32,2.668
2330,tt0463854,6.5,2459,22.888
2331,tt0463985,6.2,3680,4.249
2332,tt0463998,7.8,1017,11.97
2333,tt0464022,6.3,7,2.631
2334,tt0464049,6.7,118,7.106
2335,tt0464141,7.2,1502,9.467
2336,tt0464154,5.2,1205,14.086
2337,tt0464160,5.9,35,3.79
2338,tt0464184,5.9,15,2.498
2339,tt0464196,6.3,302,8.972
2340,tt0464216,0.0,0,1.099
2341,tt0464913,7.4,912,9.871
2342,tt0465142,5.1,185,7.471
2343,tt0465188,6.2,64,4.299
2344,tt0465203,6.1,275,5.86
2345,tt0465234,6.2,3336,18.001
2346,tt0465436,6.2,138,6.21
2347,tt0465494,5.9,1914,15.083
2348,tt0465502,5.5,294,9.766
2349,tt0465538,6.8,927,9.719
2350,tt0465551,7.1,477,10.782
2351,tt0465580,6.0,1365,11.469
2352,tt0465602,6.4,1071,13.743
2353,tt0465624,4.9,885,9.164
2354,tt0466342,3.8,516,10.586
2355,tt0466399,7.1,30,3.062
2356,tt0466403,4.7,3,0.741
2357,tt0466460,7.0,49,3.825
2358,tt0466665,5.9,18,2.686
2359,tt0466816,6.8,78,9.513
2360,tt0466839,5.9,218,8.879
2361,tt0466856,6.8,71,7.122
2362,tt0466893,6.3,150,7.1
2363,tt0466909,5.5,602,11.461
2364,tt0466943,4.8,3,3.252
2365,tt0467017,4.9,7,0.835
2366,tt0467110,4.9,382,8.748
2367,tt0467197,5.2,1193,11.094
2368,tt0467200,6.6,1204,10.551
2369,tt0467406,7.0,4689,14.693
2370,tt0468094,6.9,67,7.429
2371,tt0468463,5.9,15,2.533
2372,tt0468489,6.7,476,7.724
2373,tt0468492,6.9,1250,14.765
2374,tt0468526,6.4,58,5.961
2375,tt0468528,0.0,0,0.6
2376,tt0468565,7.0,173,6.998
2377,tt0468569,8.4,21324,51.568
2378,tt0468580,4.0,2,2.172
2379,tt0469021,6.7,274,6.435
2380,tt0469494,8.1,3486,21.267
2381,tt0469623,6.7,181,7.714
2382,tt0469641,6.1,911,9.21
2383,tt0469754,6.8,149,5.634
2384,tt0469903,7.1,131,7.155
2385,tt0470679,5.4,32,4.029
2386,tt0470765,5.9,85,6.829
2387,tt0470869,3.4,11,2.333
2388,tt0471030,6.4,104,6.645
2389,tt0471042,6.0,1835,11.674
2390,tt0472033,6.8,2206,15.855
2391,tt0472043,7.4,2692,22.994
2392,tt0472062,6.6,763,11.176
2393,tt0472181,5.7,2435,14.623
2394,tt0472186,1.0,1,1.562
2395,tt0472198,6.8,347,11.212
2396,tt0472210,7.0,3,1.277
2397,tt0472399,6.3,1904,11.949
2398,tt0473015,5.0,3,1.321
2399,tt0473024,4.0,24,4.685
2400,tt0473102,6.5,51,5.091
2401,tt0473174,5.7,11,2.612
2402,tt0473188,6.0,192,7.899
2403,tt0473308,6.8,272,8.836
2404,tt0473356,5.7,130,7.283
2405,tt0473360,5.7,374,10.505
2406,tt0473367,6.9,88,5.66
2407,tt0473444,6.7,400,9.462
2408,tt0473488,6.6,187,6.909
2409,tt0473500,4.9,7,0.845
2410,tt0473692,7.6,9,3.396
2411,tt0473700,5.0,24,4.179
2412,tt0473705,6.8,984,9.242
2413,tt0473753,6.8,369,7.656
2414,tt0474622,6.5,8,1.586
2415,tt0475224,6.2,5,0.86
2416,tt0475276,7.1,758,7.813
2417,tt0475290,5.9,2618,11.174
2418,tt0475355,6.1,29,3.996
2419,tt0475390,3.6,4,2.783
2420,tt0475420,7.6,5,3.695
2421,tt0475750,5.5,22,3.542
2422,tt0475944,5.4,602,11.87
2423,tt0475998,5.5,42,6.054
2424,tt0476550,4.0,26,1.806
2425,tt0476805,5.7,26,3.439
2426,tt0476884,6.8,30,2.371
2427,tt0476958,4.9,139,8.392
2428,tt0476964,6.5,506,10.429
2429,tt0476991,6.5,56,6.361
2430,tt0476995,5.8,119,8.12
2431,tt0477051,5.2,1135,11.033
2432,tt0477071,6.1,835,10.969
2433,tt0477078,6.3,105,6.914
2434,tt0477080,6.4,2136,13.458
2435,tt0477095,6.5,232,7.679
2436,tt0477302,7.0,1380,9.133
2437,tt0477347,6.5,6758,17.043
2438,tt0477348,7.9,6847,24.984
2439,tt0477392,6.6,10,4.21
2440,tt0478049,6.6,32,6.595
2441,tt0478087,6.6,2788,13.797
