,OBJECTID,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstige,STRZUSTAND,lon,lat,address,City,District,Street,HouseNumber,PostalCode
2300,201492,11,0,1,1,2018,6,18,6,3,1,5,0,1,1,0,0,0,1,0,13.417751436439532,52.5140209345886,"{'City': 'Berlin', 'District': 'Mitte', 'Street': 'Jannowitzbrücke', 'HouseNumber': '', 'PostalCode': '10179'}",Berlin,Mitte,Jannowitzbrücke,,10179
2301,201494,11,0,1,1,2018,6,18,5,3,2,2,0,1,1,0,0,0,0,0,13.428178979798101,52.50725429681448,"{'City': 'Berlin', 'District': 'Kreuzberg', 'Street': 'Bethaniendamm', 'HouseNumber': '13', 'PostalCode': '10997'}",Berlin,Kreuzberg,Bethaniendamm,13,10997
2302,201495,11,0,2,2,2018,6,14,3,2,5,3,0,1,1,0,0,0,0,0,13.399860768183707,52.4944188611623,"{'City': 'Berlin', 'District': 'Kreuzberg', 'Street': 'Urbanstraße', 'HouseNumber': '', 'PostalCode': '10961'}",Berlin,Kreuzberg,Urbanstraße,,10961
2303,201496,11,0,4,4,2018,6,15,6,3,5,2,0,1,1,0,0,0,0,0,13.29494227103014,52.506675386470384,"{'City': 'Berlin', 'District': 'Charlottenburg', 'Street': 'Suarezstraße', 'HouseNumber': '', 'PostalCode': '14057'}",Berlin,Charlottenburg,Suarezstraße,,14057
2304,201497,11,0,6,6,2018,6,14,3,3,5,3,0,1,1,0,0,0,0,0,13.268771591695474,52.40496520404035,"{'City': 'Berlin', 'District': 'Zehlendorf', 'Street': 'Teltower Damm', 'HouseNumber': '303', 'PostalCode': '14167'}",Berlin,Zehlendorf,Teltower Damm,303,14167
2305,201503,11,0,6,6,2018,6,5,6,3,0,6,0,1,1,0,0,0,0,0,13.35115179452308,52.44067937117792,"{'City': 'Berlin', 'District': 'Lankwitz', 'Street': 'Edenkobener Weg', 'HouseNumber': '4', 'PostalCode': '12247'}",Berlin,Lankwitz,Edenkobener Weg,4,12247
2306,201506,11,0,11,11,2018,6,15,3,3,2,6,0,1,0,0,0,0,1,0,13.49942803041788,52.52074852146077,"{'City': 'Berlin', 'District': 'Lichtenberg', 'Street': 'Siegfriedstraße', 'HouseNumber': '37', 'PostalCode': '10365'}",Berlin,Lichtenberg,Siegfriedstraße,37,10365
2307,201507,11,0,9,9,2018,6,18,5,3,5,2,0,1,1,0,0,0,0,0,13.476556642026166,52.47643648569502,"{'City': 'Berlin', 'District': 'Plänterwald', 'Street': 'Dammweg', 'HouseNumber': '', 'PostalCode': '12435'}",Berlin,Plänterwald,Dammweg,,12435
2308,201509,11,0,1,1,2018,6,23,3,3,5,3,2,1,1,0,0,0,0,0,13.386678890242486,52.54934262881209,"{'City': 'Berlin', 'District': 'Gesundbrunnen', 'Street': 'Badstraße', 'HouseNumber': '', 'PostalCode': '13357'}",Berlin,Gesundbrunnen,Badstraße,,13357
2309,201511,11,0,5,5,2018,6,20,3,2,5,3,2,1,0,0,0,0,0,0,13.133655887725343,52.452398442720856,"{'City': 'Berlin', 'District': 'Kladow', 'Street': 'Krampnitzer Weg', 'HouseNumber': '19A', 'PostalCode': '14089'}",Berlin,Kladow,Krampnitzer Weg,19A,14089
2310,201513,11,0,3,3,2018,6,13,6,3,3,6,0,1,0,0,1,0,0,0,13.405765035312614,52.54004732281648,"{'City': 'Berlin', 'District': 'Prenzlauer Berg', 'Street': 'Oderberger Straße', 'HouseNumber': '28', 'PostalCode': '10435'}",Berlin,Prenzlauer Berg,Oderberger Straße,28,10435
2311,201514,11,0,1,1,2018,6,19,3,3,5,3,0,1,1,0,0,0,0,0,13.40248741295142,52.52806437442298,"{'City': 'Berlin', 'District': 'Mitte', 'Street': 'Auguststraße', 'HouseNumber': '41', 'PostalCode': '10119'}",Berlin,Mitte,Auguststraße,41,10119
2312,201517,11,0,1,1,2018,6,18,3,3,1,5,0,1,1,0,0,0,0,0,13.40246532121884,52.5311927203731,"{'City': 'Berlin', 'District': 'Mitte', 'Street': 'Weinbergsweg', 'HouseNumber': '20', 'PostalCode': '10119'}",Berlin,Mitte,Weinbergsweg,20,10119
2313,201518,11,0,1,1,2018,6,19,6,3,5,2,0,1,1,0,0,0,0,1,13.398382761374782,52.5265869106653,"{'City': 'Berlin', 'District': 'Mitte', 'Street': 'Große Hamburger Straße', 'HouseNumber': '', 'PostalCode': '10115'}",Berlin,Mitte,Große Hamburger Straße,,10115
2314,201519,11,0,3,3,2018,6,19,6,3,0,1,1,1,0,0,0,0,0,1,13.411212084030952,52.567214406868025,"{'City': 'Berlin', 'District': 'Pankow', 'Street': 'Garbátyplatz', 'HouseNumber': '1', 'PostalCode': '13187'}",Berlin,Pankow,Garbátyplatz,1,13187
2315,201520,11,0,2,2,2018,6,18,3,3,5,3,0,1,1,0,0,0,0,0,13.39448101860882,52.50696702701587,"{'City': 'Berlin', 'District': 'Kreuzberg', 'Street': 'Rudi-Dutschke-Straße', 'HouseNumber': '', 'PostalCode': '10969'}",Berlin,Kreuzberg,Rudi-Dutschke-Straße,,10969
2316,201521,11,0,3,3,2018,6,19,6,3,6,4,0,1,0,1,0,0,0,1,13.409047927743291,52.54129863590086,"{'City': 'Berlin', 'District': 'Prenzlauer Berg', 'Street': 'Eberswalder Straße', 'HouseNumber': '35', 'PostalCode': '10437'}",Berlin,Prenzlauer Berg,Eberswalder Straße,35,10437
2317,201523,11,0,1,1,2018,6,17,3,3,5,3,0,1,1,0,0,0,0,0,13.337947692786363,52.51360527729761,"{'City': 'Berlin', 'District': 'Hansaviertel', 'Street': 'Straße des 17. Juni', 'HouseNumber': '', 'PostalCode': '10557'}",Berlin,Hansaviertel,Straße des 17. Juni,,10557
2318,201525,11,0,1,1,2018,6,18,6,3,1,5,0,1,1,0,0,0,1,0,13.385024438068438,52.52898647667201,"{'City': 'Berlin', 'District': 'Mitte', 'Street': 'Chausseestraße', 'HouseNumber': '125', 'PostalCode': '10115'}",Berlin,Mitte,Chausseestraße,125,10115
2319,201526,11,0,3,3,2018,6,18,6,3,0,1,0,1,0,0,0,0,0,0,13.467586834176332,52.56751251713484,"{'City': 'Berlin', 'District': 'Stadtrandsiedlung Malchow', 'Street': 'Helgiweg', 'HouseNumber': '65', 'PostalCode': '13088'}",Berlin,Stadtrandsiedlung Malchow,Helgiweg,65,13088
2320,201529,11,0,2,2,2018,6,17,6,3,0,1,0,1,0,0,0,0,0,0,13.396809370342849,52.49265703579246,"{'City': 'Berlin', 'District': 'Kreuzberg', 'Street': 'Mittenwalder Straße', 'HouseNumber': '49', 'PostalCode': '10961'}",Berlin,Kreuzberg,Mittenwalder Straße,49,10961
2321,201530,11,0,2,2,2018,6,17,3,3,0,5,0,1,1,0,0,0,1,0,13.408634217034155,52.50193096006621,"{'City': 'Berlin', 'District': 'Kreuzberg', 'Street': 'Ritterstraße', 'HouseNumber': '99', 'PostalCode': '10969'}",Berlin,Kreuzberg,Ritterstraße,99,10969
2322,201533,11,0,2,2,2018,6,17,3,3,2,6,0,1,1,0,0,0,0,0,13.42921316004807,52.51055972084497,"{'City': 'Berlin', 'District': 'Friedrichshain', 'Street': 'Holzmarktstraße', 'HouseNumber': '33', 'PostalCode': '10243'}",Berlin,Friedrichshain,Holzmarktstraße,33,10243
2323,201534,11,0,7,7,2018,6,18,6,2,0,1,0,1,0,0,0,0,0,0,13.382484193210585,52.44543359254318,"{'City': 'Berlin', 'District': 'Mariendorf', 'Street': 'Machonstraße', 'HouseNumber': '61', 'PostalCode': '12105'}",Berlin,Mariendorf,Machonstraße,61,12105
2324,201541,11,0,2,2,2018,6,16,3,3,5,3,0,1,1,0,0,0,0,0,13.395482006214896,52.499036031332665,"{'City': 'Berlin', 'District': 'Kreuzberg', 'Street': 'Brandesstraße', 'HouseNumber': '', 'PostalCode': '10969'}",Berlin,Kreuzberg,Brandesstraße,,10969
2325,201545,11,0,3,3,2018,6,10,6,3,5,7,0,1,0,0,0,0,1,0,13.425063024940895,52.5321991688944,"{'City': 'Berlin', 'District': 'Prenzlauer Berg', 'Street': 'Immanuelkirchstraße', 'HouseNumber': '26', 'PostalCode': '10405'}",Berlin,Prenzlauer Berg,Immanuelkirchstraße,26,10405
2326,201548,11,0,12,12,2018,6,16,3,3,5,2,0,1,1,0,0,0,0,0,13.326499243826257,52.592136235631656,"{'City': 'Berlin', 'District': 'Wittenau', 'Street': 'Eichborndamm', 'HouseNumber': '', 'PostalCode': '13437'}",Berlin,Wittenau,Eichborndamm,,13437
2327,201550,11,0,8,8,2018,6,14,6,3,5,2,0,1,1,0,0,0,0,0,13.451829436711874,52.48088285511726,"{'City': 'Berlin', 'District': 'Neukölln', 'Street': 'Treptower Brücke', 'HouseNumber': '', 'PostalCode': '12059'}",Berlin,Neukölln,Treptower Brücke,,12059
2328,201552,11,0,1,1,2018,6,13,6,3,1,5,0,1,1,0,0,0,1,0,13.38219903153041,52.53125605861278,"{'City': 'Berlin', 'District': 'Mitte', 'Street': 'Zinnowitzer Straße', 'HouseNumber': '', 'PostalCode': '10115'}",Berlin,Mitte,Zinnowitzer Straße,,10115
2329,201557,11,0,2,2,2018,6,12,3,3,3,6,0,1,1,0,0,0,0,0,13.384808751629514,52.49739246553989,"{'City': 'Berlin', 'District': 'Kreuzberg', 'Street': 'Großbeerenstraße', 'HouseNumber': '15', 'PostalCode': '10963'}",Berlin,Kreuzberg,Großbeerenstraße,15,10963
2330,201560,11,0,11,11,2018,6,13,2,3,1,5,0,1,1,0,0,0,0,0,13.46560147869836,52.52600902713143,"{'City': 'Berlin', 'District': 'Fennpfuhl', 'Street': 'Franz-Jacob-Straße', 'HouseNumber': '4D', 'PostalCode': '10369'}",Berlin,Fennpfuhl,Franz-Jacob-Straße,4D,10369
2331,201562,11,0,1,1,2018,6,11,2,3,6,4,0,1,0,1,0,0,0,0,13.385062023934454,52.53111552119196,"{'City': 'Berlin', 'District': 'Mitte', 'Street': 'Invalidenstraße', 'HouseNumber': '119', 'PostalCode': '10115'}",Berlin,Mitte,Invalidenstraße,119,10115
2332,201569,11,0,4,4,2018,6,10,2,3,2,3,0,1,1,0,0,0,0,0,13.330688535672857,52.48508168736855,"{'City': 'Berlin', 'District': 'Wilmersdorf', 'Street': 'Wilhelmsaue', 'HouseNumber': '1', 'PostalCode': '10715'}",Berlin,Wilmersdorf,Wilhelmsaue,1,10715
2333,201570,11,0,12,12,2018,6,16,5,2,5,3,0,1,1,0,0,0,0,0,13.280728456669884,52.63401856266349,"{'City': 'Berlin', 'District': 'Frohnau', 'Street': 'Maximiliankorso', 'HouseNumber': '', 'PostalCode': '13465'}",Berlin,Frohnau,Maximiliankorso,,13465
2334,201571,11,0,11,11,2018,6,17,5,3,0,5,0,1,1,0,0,0,0,0,13.48888218448783,52.54221594945951,"{'City': 'Berlin', 'District': 'Alt-Hohenschönhausen', 'Street': 'Konrad-Wolf-Straße', 'HouseNumber': '30', 'PostalCode': '13055'}",Berlin,Alt-Hohenschönhausen,Konrad-Wolf-Straße,30,13055
2335,201572,11,0,3,3,2018,6,7,2,3,5,3,0,1,1,0,0,0,0,0,13.427377495265251,52.552497753647735,"{'City': 'Berlin', 'District': 'Prenzlauer Berg', 'Street': '', 'HouseNumber': '', 'PostalCode': '13189'}",Berlin,Prenzlauer Berg,,,13189
2336,201575,11,0,6,6,2018,6,7,2,3,6,4,0,1,0,1,0,0,0,0,13.33467877024318,52.45065826311401,"{'City': 'Berlin', 'District': 'Steglitz', 'Street': 'Sedanstraße', 'HouseNumber': '4', 'PostalCode': '12167'}",Berlin,Steglitz,Sedanstraße,4,12167
2337,201580,11,0,3,3,2018,6,8,2,3,4,1,0,1,1,0,0,0,0,1,13.404623035270097,52.57584325614158,"{'City': 'Berlin', 'District': 'Niederschönhausen', 'Street': 'Majakowskiring', 'HouseNumber': '67', 'PostalCode': '13156'}",Berlin,Niederschönhausen,Majakowskiring,67,13156
2338,201581,11,0,12,12,2018,6,21,5,3,5,3,0,1,1,0,0,0,0,0,13.334580467350426,52.60997190403015,"{'City': 'Berlin', 'District': 'Waidmannslust', 'Street': 'Titiseestraße', 'HouseNumber': '', 'PostalCode': '13469'}",Berlin,Waidmannslust,Titiseestraße,,13469
2339,201584,11,0,1,1,2018,6,13,6,3,0,1,0,1,0,0,0,0,0,0,13.398239559532682,52.53253491601888,"{'City': 'Berlin', 'District': 'Mitte', 'Street': 'Invalidenstraße', 'HouseNumber': '1A', 'PostalCode': '10115'}",Berlin,Mitte,Invalidenstraße,1A,10115
2340,201585,11,0,7,7,2018,6,20,5,3,5,2,0,1,0,0,1,0,0,0,13.355731084265974,52.45736960088933,"{'City': 'Berlin', 'District': 'Schöneberg', 'Street': 'Sembritzkistraße', 'HouseNumber': '', 'PostalCode': '12169'}",Berlin,Schöneberg,Sembritzkistraße,,12169
2341,201586,11,0,1,1,2018,6,9,2,3,5,3,0,1,1,0,0,0,0,0,13.377612429348861,52.508380712785964,"{'City': 'Berlin', 'District': 'Mitte', 'Street': 'Stresemannstraße', 'HouseNumber': '', 'PostalCode': '10117'}",Berlin,Mitte,Stresemannstraße,,10117
2342,201588,11,0,2,2,2018,6,19,5,3,0,7,0,1,0,0,0,0,0,0,13.396073825132145,52.495911100085635,"{'City': 'Berlin', 'District': 'Kreuzberg', 'Street': 'Blücherstraße', 'HouseNumber': '11', 'PostalCode': '10961'}",Berlin,Kreuzberg,Blücherstraße,11,10961
2343,201589,11,0,8,8,2018,6,10,2,2,5,2,0,1,1,0,0,0,0,0,13.427616907175876,52.474382732223134,"{'City': 'Berlin', 'District': 'Neukölln', 'Street': 'Hermannstraße', 'HouseNumber': '', 'PostalCode': '12049'}",Berlin,Neukölln,Hermannstraße,,12049
2344,201590,11,0,1,1,2018,6,19,5,2,5,2,0,1,1,0,0,0,0,0,13.355498786748516,52.51963589352943,"{'City': 'Berlin', 'District': 'Moabit', 'Street': 'Paulstraße', 'HouseNumber': '', 'PostalCode': '10557'}",Berlin,Moabit,Paulstraße,,10557
2345,201595,11,0,3,3,2018,6,9,2,3,0,1,0,1,0,0,0,0,0,0,13.491391725707901,52.62227559208625,"{'City': 'Berlin', 'District': 'Karow', 'Street': 'Karower Chaussee', 'HouseNumber': '', 'PostalCode': '13125'}",Berlin,Karow,Karower Chaussee,,13125
2346,201598,11,0,4,4,2018,6,14,6,3,0,5,0,1,1,0,0,0,0,0,13.30383457146274,52.504175135241205,"{'City': 'Berlin', 'District': 'Charlottenburg', 'Street': 'Lewishamstraße', 'HouseNumber': '15', 'PostalCode': '10629'}",Berlin,Charlottenburg,Lewishamstraße,15,10629
2347,201602,11,0,2,2,2018,6,18,5,3,5,2,0,1,1,0,0,0,0,0,13.464855207590986,52.497334368820894,"{'City': 'Berlin', 'District': 'Friedrichshain', 'Street': 'Elsenstraße', 'HouseNumber': '', 'PostalCode': '10245'}",Berlin,Friedrichshain,Elsenstraße,,10245
2348,201603,11,0,10,10,2018,6,18,2,3,5,3,0,1,0,0,0,0,1,0,13.561393729210911,52.559726186419255,"{'City': 'Berlin', 'District': 'Marzahn', 'Street': 'Liebensteiner Straße', 'HouseNumber': '45', 'PostalCode': '12687'}",Berlin,Marzahn,Liebensteiner Straße,45,12687
2349,201604,11,0,11,11,2018,6,18,5,3,5,3,0,1,1,0,0,0,0,0,13.466792362562966,52.528506338952255,"{'City': 'Berlin', 'District': 'Fennpfuhl', 'Street': 'Franz-Jacob-Straße', 'HouseNumber': '', 'PostalCode': '10369'}",Berlin,Fennpfuhl,Franz-Jacob-Straße,,10369
2350,201605,11,0,1,1,2018,6,13,1,3,1,5,0,1,1,0,0,0,0,0,13.371260071800668,52.54605549994984,"{'City': 'Berlin', 'District': 'Gesundbrunnen', 'Street': 'Pankstraße', 'HouseNumber': '85', 'PostalCode': '13357'}",Berlin,Gesundbrunnen,Pankstraße,85,13357
2351,201606,11,0,2,2,2018,6,17,1,3,6,2,0,1,0,1,0,0,0,1,13.42241319756225,52.50043607895788,"{'City': 'Berlin', 'District': 'Kreuzberg', 'Street': 'Oranienstraße', 'HouseNumber': '190', 'PostalCode': '10999'}",Berlin,Kreuzberg,Oranienstraße,190,10999
2352,201607,11,0,1,1,2018,6,18,5,3,5,3,0,1,1,0,0,0,0,0,13.391896573075812,52.53895021676817,"{'City': 'Berlin', 'District': 'Gesundbrunnen', 'Street': 'Stralsunder Straße', 'HouseNumber': '51', 'PostalCode': '13355'}",Berlin,Gesundbrunnen,Stralsunder Straße,51,13355
2353,201608,11,0,9,9,2018,6,18,1,3,0,2,0,1,1,0,0,0,0,1,13.625406789305966,52.45066596726887,"{'City': 'Berlin', 'District': 'Friedrichshagen', 'Street': 'Bölschestraße', 'HouseNumber': '29', 'PostalCode': '12587'}",Berlin,Friedrichshagen,Bölschestraße,29,12587
2354,201609,11,0,12,12,2018,6,23,1,3,5,2,2,1,0,0,0,0,1,0,13.351813686401485,52.57365677651879,"{'City': 'Berlin', 'District': 'Reinickendorf', 'Street': 'Lindauer Allee', 'HouseNumber': '', 'PostalCode': '13407'}",Berlin,Reinickendorf,Lindauer Allee,,13407
2355,201610,11,0,2,2,2018,6,17,5,3,3,6,0,1,1,0,0,0,0,0,13.417522606869221,52.49885252673183,"{'City': 'Berlin', 'District': 'Kreuzberg', 'Street': 'Skalitzer Straße', 'HouseNumber': '9', 'PostalCode': '10999'}",Berlin,Kreuzberg,Skalitzer Straße,9,10999
2356,201614,11,0,4,4,2018,6,17,5,3,5,3,0,1,1,0,0,0,0,0,13.331207018133426,52.48690029348465,"{'City': 'Berlin', 'District': 'Wilmersdorf', 'Street': 'Bundesallee', 'HouseNumber': '178', 'PostalCode': '10715'}",Berlin,Wilmersdorf,Bundesallee,178,10715
2357,201616,11,0,4,4,2018,6,17,5,3,5,2,0,1,1,0,0,0,0,0,13.33097646523954,52.50056210156262,"{'City': 'Berlin', 'District': 'Charlottenburg', 'Street': 'Lietzenburger Straße', 'HouseNumber': '', 'PostalCode': '10789'}",Berlin,Charlottenburg,Lietzenburger Straße,,10789
2358,201618,11,0,1,1,2018,6,16,5,3,0,7,0,1,0,0,0,0,0,0,13.407243711754244,52.52341165352054,"{'City': 'Berlin', 'District': 'Mitte', 'Street': 'Dircksenstraße', 'HouseNumber': '38', 'PostalCode': '10178'}",Berlin,Mitte,Dircksenstraße,38,10178
2359,201621,11,0,1,1,2018,6,15,5,3,0,1,0,1,0,0,0,0,0,0,13.379883407368776,52.52112178792628,"{'City': 'Berlin', 'District': 'Mitte', 'Street': 'Luisenstraße', 'HouseNumber': '36', 'PostalCode': '10117'}",Berlin,Mitte,Luisenstraße,36,10117
2360,201622,11,0,1,1,2018,6,16,1,3,1,5,0,1,1,0,0,0,0,1,13.408039456891405,52.52485565587556,"{'City': 'Berlin', 'District': 'Mitte', 'Street': 'Max-Beer-Straße', 'HouseNumber': '2', 'PostalCode': '10119'}",Berlin,Mitte,Max-Beer-Straße,2,10119
2361,201623,11,0,12,12,2018,6,19,6,2,8,1,0,1,0,0,0,0,0,0,13.27583141613219,52.577753848392234,"{'City': 'Berlin', 'District': 'Tegel', 'Street': 'Borsigdamm', 'HouseNumber': '', 'PostalCode': '13507'}",Berlin,Tegel,Borsigdamm,,13507
2362,201624,11,0,12,12,2018,6,14,1,3,5,2,0,1,0,0,0,0,1,1,13.297267597081502,52.57778474799012,"{'City': 'Berlin', 'District': 'Tegel', 'Street': '', 'HouseNumber': '', 'PostalCode': '13509'}",Berlin,Tegel,,,13509
2363,201625,11,0,1,1,2018,6,15,5,3,5,2,0,1,1,0,0,0,0,0,13.4014418703565,52.53979222707137,"{'City': 'Berlin', 'District': 'Mitte', 'Street': 'Wolliner Straße', 'HouseNumber': '', 'PostalCode': '10435'}",Berlin,Mitte,Wolliner Straße,,10435
2364,201628,11,0,11,11,2018,6,15,5,3,0,5,0,1,1,0,0,0,0,0,13.474811426009815,52.547605708142505,"{'City': 'Berlin', 'District': 'Alt-Hohenschönhausen', 'Street': 'Orankeweg', 'HouseNumber': '', 'PostalCode': '13053'}",Berlin,Alt-Hohenschönhausen,Orankeweg,,13053
2365,201630,11,0,7,7,2018,6,14,5,3,0,2,0,1,1,0,0,0,0,0,13.385438951379522,52.466095653181476,"{'City': 'Berlin', 'District': 'Tempelhof', 'Street': 'Alt-Tempelhof', 'HouseNumber': '', 'PostalCode': '12099'}",Berlin,Tempelhof,Alt-Tempelhof,,12099
2366,201632,11,0,3,3,2018,6,13,1,3,5,3,0,1,1,0,0,0,0,0,13.40806805444801,52.54198833254874,"{'City': 'Berlin', 'District': 'Prenzlauer Berg', 'Street': 'Topsstraße', 'HouseNumber': '', 'PostalCode': '10437'}",Berlin,Prenzlauer Berg,Topsstraße,,10437
2367,201633,11,0,1,1,2018,6,8,6,3,1,5,0,1,1,0,0,0,0,0,13.38869605977213,52.53255522877563,"{'City': 'Berlin', 'District': 'Mitte', 'Street': 'Gartenstraße', 'HouseNumber': '27', 'PostalCode': '10115'}",Berlin,Mitte,Gartenstraße,27,10115
2368,201635,11,0,9,9,2018,6,7,5,3,5,3,0,1,0,0,0,0,1,0,13.501940281738676,52.46094812010117,"{'City': 'Berlin', 'District': 'Niederschöneweide', 'Street': 'Rixdorfer Straße', 'HouseNumber': '', 'PostalCode': '12487'}",Berlin,Niederschöneweide,Rixdorfer Straße,,12487
2369,201636,11,0,2,2,2018,6,10,6,3,2,2,0,1,1,0,0,0,0,0,13.407884236964026,52.500045126550106,"{'City': 'Berlin', 'District': 'Kreuzberg', 'Street': 'Prinzenstraße', 'HouseNumber': '101', 'PostalCode': '10969'}",Berlin,Kreuzberg,Prinzenstraße,101,10969
2370,201638,11,0,1,1,2018,6,7,5,3,3,6,0,1,1,0,0,0,0,0,13.345983868310274,52.54465735133348,"{'City': 'Berlin', 'District': 'Wedding', 'Street': 'Brüsseler Straße', 'HouseNumber': '', 'PostalCode': '13353'}",Berlin,Wedding,Brüsseler Straße,,13353
2371,201639,11,0,6,6,2018,6,11,1,2,5,3,0,1,1,0,0,0,0,0,13.236237401444084,52.46946324742035,"{'City': 'Berlin', 'District': 'Zehlendorf', 'Street': 'Hüttenweg', 'HouseNumber': '', 'PostalCode': '14193'}",Berlin,Zehlendorf,Hüttenweg,,14193
2372,201640,11,0,3,3,2018,6,7,5,3,5,2,0,1,1,0,0,0,0,0,13.41312827355872,52.54768031392722,"{'City': 'Berlin', 'District': 'Prenzlauer Berg', 'Street': 'Gleimstraße', 'HouseNumber': '', 'PostalCode': '10437'}",Berlin,Prenzlauer Berg,Gleimstraße,,10437
2373,201641,11,0,2,2,2018,6,8,5,3,1,5,0,1,1,0,0,0,0,0,13.447248732479997,52.51323723078388,"{'City': 'Berlin', 'District': 'Friedrichshain', 'Street': 'Wedekindstraße', 'HouseNumber': '', 'PostalCode': '10243'}",Berlin,Friedrichshain,Wedekindstraße,,10243
2374,201642,11,0,4,4,2018,6,10,1,3,6,4,0,1,0,1,0,0,0,0,13.260472415820695,52.489428970521125,"{'City': 'Berlin', 'District': 'Grunewald', 'Street': 'Eichkampstraße', 'HouseNumber': '', 'PostalCode': '14055'}",Berlin,Grunewald,Eichkampstraße,,14055
2375,201643,11,0,2,2,2018,6,9,5,3,6,4,0,1,0,1,0,0,0,0,13.41840795955619,52.500052590514365,"{'City': 'Berlin', 'District': 'Kreuzberg', 'Street': '', 'HouseNumber': '', 'PostalCode': '10999'}",Berlin,Kreuzberg,,,10999
2376,201645,11,0,6,6,2018,6,9,1,3,0,3,0,1,1,0,0,0,0,0,13.242550848912433,52.4339332610434,"{'City': 'Berlin', 'District': 'Zehlendorf', 'Street': 'Potsdamer Straße', 'HouseNumber': '', 'PostalCode': '14163'}",Berlin,Zehlendorf,Potsdamer Straße,,14163
2377,201647,11,0,12,12,2018,6,21,6,3,5,3,1,1,1,0,0,0,0,0,13.296409981883905,52.55022697877213,"{'City': 'Berlin', 'District': 'Tegel', 'Street': '', 'HouseNumber': '', 'PostalCode': '13405'}",Berlin,Tegel,,,13405
2378,201651,11,0,7,7,2018,6,11,5,3,5,2,0,1,1,0,0,0,0,0,13.364034006722445,52.44826846624099,"{'City': 'Berlin', 'District': 'Tempelhof', 'Street': 'Attilastraße', 'HouseNumber': '', 'PostalCode': '12105'}",Berlin,Tempelhof,Attilastraße,,12105
2379,201652,11,0,7,7,2018,6,11,5,3,1,5,0,1,1,0,0,0,0,0,13.378239249185851,52.45399728874437,"{'City': 'Berlin', 'District': 'Tempelhof', 'Street': 'Wolframstraße', 'HouseNumber': '8A', 'PostalCode': '12105'}",Berlin,Tempelhof,Wolframstraße,8A,12105
2380,201656,11,0,4,4,2018,6,12,1,2,0,1,0,1,0,0,0,0,0,0,13.273501467435796,52.49987403504738,"{'City': 'Berlin', 'District': 'Westend', 'Street': 'Messedamm', 'HouseNumber': '', 'PostalCode': '14055'}",Berlin,Westend,Messedamm,,14055
2381,201658,11,0,1,1,2018,6,13,5,3,5,3,0,1,1,0,0,0,0,0,13.38646635308249,52.51369250970668,"{'City': 'Berlin', 'District': 'Mitte', 'Street': 'Jägerstraße', 'HouseNumber': '71', 'PostalCode': '10117'}",Berlin,Mitte,Jägerstraße,71,10117
2382,201661,11,0,2,2,2018,6,18,1,3,0,1,0,1,0,0,0,0,0,0,13.419599508075361,52.49916211762663,"{'City': 'Berlin', 'District': 'Kreuzberg', 'Street': 'Skalitzer Straße', 'HouseNumber': '134A', 'PostalCode': '10999'}",Berlin,Kreuzberg,Skalitzer Straße,134A,10999
2383,201662,11,0,2,2,2018,6,17,7,3,5,3,0,1,0,0,1,0,0,0,13.413056685051917,52.49180114092911,"{'City': 'Berlin', 'District': 'Kreuzberg', 'Street': 'Urbanstraße', 'HouseNumber': '', 'PostalCode': '10967'}",Berlin,Kreuzberg,Urbanstraße,,10967
2384,201665,11,0,3,3,2018,6,9,5,2,5,3,0,1,1,0,0,0,0,0,13.433555030426286,52.607695040003954,"{'City': 'Berlin', 'District': 'Französisch Buchholz', 'Street': 'Hauptstraße', 'HouseNumber': '', 'PostalCode': '13127'}",Berlin,Französisch Buchholz,Hauptstraße,,13127
2385,201668,11,0,4,4,2018,6,9,7,3,5,2,0,1,1,0,0,0,0,0,13.249447321538948,52.5154418762925,"{'City': 'Berlin', 'District': 'Westend', 'Street': 'Trakehner Allee', 'HouseNumber': '', 'PostalCode': '14053'}",Berlin,Westend,Trakehner Allee,,14053
2386,201669,11,0,1,1,2018,6,19,2,3,5,3,0,1,1,0,0,0,0,0,13.392928719535519,52.5274544664015,"{'City': 'Berlin', 'District': 'Mitte', 'Street': 'Tucholskystraße', 'HouseNumber': '45', 'PostalCode': '10117'}",Berlin,Mitte,Tucholskystraße,45,10117
2387,201670,11,0,12,12,2018,6,12,6,3,0,5,0,1,0,0,0,0,1,0,13.22579026119552,52.62791618267373,"{'City': 'Berlin', 'District': 'Heiligensee', 'Street': 'Ruppiner Chaussee', 'HouseNumber': '', 'PostalCode': '13503'}",Berlin,Heiligensee,Ruppiner Chaussee,,13503
2388,201671,11,0,6,6,2018,6,3,7,3,6,7,2,1,0,1,0,0,0,0,13.338960199757963,52.464346686721115,"{'City': 'Berlin', 'District': 'Steglitz', 'Street': 'Bismarckstraße', 'HouseNumber': '77', 'PostalCode': '12157'}",Berlin,Steglitz,Bismarckstraße,77,12157
2389,201676,11,0,1,1,2018,6,20,7,3,5,3,0,1,1,0,0,0,0,0,13.424420449204721,52.51343159579345,"{'City': 'Berlin', 'District': 'Friedrichshain', 'Street': 'Holzmarktstraße', 'HouseNumber': '', 'PostalCode': '10243'}",Berlin,Friedrichshain,Holzmarktstraße,,10243
